date,temperature_2m,cloud_cover,is_day,direct_radiation
2024-12-06 02:00:00+00:00,10.343500137329102,55.0,0.0,0.0
2024-12-06 03:00:00+00:00,9.843500137329102,86.0,0.0,0.0
2024-12-06 04:00:00+00:00,9.343500137329102,57.0,0.0,0.0
2024-12-06 05:00:00+00:00,9.143499374389648,45.0,0.0,0.0
2024-12-06 06:00:00+00:00,8.743499755859375,100.0,0.0,0.0
2024-12-06 07:00:00+00:00,8.543499946594238,100.0,0.0,0.0
2024-12-06 08:00:00+00:00,8.043499946594238,64.0,1.0,1.75
2024-12-06 09:00:00+00:00,9.043499946594238,100.0,1.0,37.0
2024-12-06 10:00:00+00:00,9.543499946594238,100.0,1.0,47.0
2024-12-06 11:00:00+00:00,10.143499374389648,49.0,1.0,136.0
2024-12-06 12:00:00+00:00,10.393499374389648,74.0,1.0,184.75
2024-12-06 13:00:00+00:00,10.593500137329102,96.0,1.0,114.75
2024-12-06 14:00:00+00:00,10.293499946594238,79.0,1.0,30.0
2024-12-06 15:00:00+00:00,10.043499946594238,82.0,1.0,30.0
2024-12-06 16:00:00+00:00,9.093500137329102,97.0,0.0,3.25
2024-12-06 17:00:00+00:00,8.393499374389648,100.0,0.0,0.0
2024-12-06 18:00:00+00:00,8.243499755859375,100.0,0.0,0.0
2024-12-06 19:00:00+00:00,7.993500232696533,100.0,0.0,0.0
2024-12-06 20:00:00+00:00,7.843500137329102,100.0,0.0,0.0
2024-12-06 21:00:00+00:00,8.243499755859375,100.0,0.0,0.0
2024-12-06 22:00:00+00:00,8.093500137329102,100.0,0.0,0.0
2024-12-06 23:00:00+00:00,8.193499565124512,100.0,0.0,0.0
2024-12-07 00:00:00+00:00,8.793499946594238,100.0,0.0,0.0
2024-12-07 01:00:00+00:00,9.093500137329102,100.0,0.0,0.0
2024-12-07 02:00:00+00:00,9.243499755859377,100.0,0.0,0.0
2024-12-07 03:00:00+00:00,9.793499946594238,100.0,0.0,0.0
2024-12-07 04:00:00+00:00,11.243499755859377,100.0,0.0,0.0
2024-12-07 05:00:00+00:00,11.693499565124512,100.0,0.0,0.0
2024-12-07 06:00:00+00:00,11.543499946594238,100.0,0.0,0.0
2024-12-07 07:00:00+00:00,10.693499565124512,94.0,0.0,0.0
2024-12-07 08:00:00+00:00,10.193499565124512,62.0,1.0,0.0
2024-12-07 09:00:00+00:00,10.143499374389648,96.0,1.0,16.75
2024-12-07 10:00:00+00:00,9.943499565124512,90.0,1.0,14.0
2024-12-07 11:00:00+00:00,9.993499755859377,54.0,1.0,49.75
2024-12-07 12:00:00+00:00,10.843500137329102,41.0,1.0,100.75
2024-12-07 13:00:00+00:00,10.443499565124512,84.0,1.0,128.5
2024-12-07 14:00:00+00:00,9.593500137329102,97.0,1.0,84.5
2024-12-07 15:00:00+00:00,9.443499565124512,100.0,1.0,9.75
2024-12-07 16:00:00+00:00,8.543499946594238,100.0,0.0,0.0
2024-12-07 17:00:00+00:00,7.893500328063965,100.0,0.0,0.0
2024-12-07 18:00:00+00:00,7.19350004196167,100.0,0.0,0.0
2024-12-07 19:00:00+00:00,7.0435004234313965,99.0,0.0,0.0
2024-12-07 20:00:00+00:00,7.44350004196167,100.0,0.0,0.0
2024-12-07 21:00:00+00:00,7.593500137329102,100.0,0.0,0.0
2024-12-07 22:00:00+00:00,7.343500137329102,100.0,0.0,0.0
2024-12-07 23:00:00+00:00,7.243500232696533,100.0,0.0,0.0
2024-12-08 00:00:00+00:00,7.093500137329102,100.0,0.0,0.0
2024-12-08 01:00:00+00:00,7.143500328063965,100.0,0.0,0.0
2024-12-08 02:00:00+00:00,7.243500232696533,100.0,0.0,0.0
2024-12-08 03:00:00+00:00,7.19350004196167,100.0,0.0,0.0
2024-12-08 04:00:00+00:00,7.093500137329102,92.0,0.0,0.0
2024-12-08 05:00:00+00:00,7.243500232696533,87.0,0.0,0.0
2024-12-08 06:00:00+00:00,7.643500328063965,100.0,0.0,0.0
2024-12-08 07:00:00+00:00,7.743500232696533,97.0,0.0,0.0
2024-12-08 08:00:00+00:00,7.94350004196167,100.0,1.0,0.0
2024-12-08 09:00:00+00:00,7.94350004196167,100.0,1.0,0.25
2024-12-08 10:00:00+00:00,7.94350004196167,100.0,1.0,0.0
2024-12-08 11:00:00+00:00,8.093500137329102,100.0,1.0,0.5
2024-12-08 12:00:00+00:00,8.043499946594238,100.0,1.0,1.5
2024-12-08 13:00:00+00:00,7.893500328063965,100.0,1.0,0.25
2024-12-08 14:00:00+00:00,7.843500137329102,99.0,1.0,1.25
2024-12-08 15:00:00+00:00,7.44350004196167,100.0,1.0,0.0
2024-12-08 16:00:00+00:00,6.94350004196167,100.0,0.0,0.0
2024-12-08 17:00:00+00:00,6.69350004196167,95.0,0.0,0.0
2024-12-08 18:00:00+00:00,7.19350004196167,98.0,0.0,0.0
2024-12-08 19:00:00+00:00,7.19350004196167,96.0,0.0,0.0
2024-12-08 20:00:00+00:00,6.993500232696533,90.0,0.0,0.0
2024-12-08 21:00:00+00:00,6.893500328063965,100.0,0.0,0.0
2024-12-08 22:00:00+00:00,6.69350004196167,100.0,0.0,0.0
2024-12-08 23:00:00+00:00,6.5435004234313965,100.0,0.0,0.0
2024-12-09 00:00:00+00:00,6.893500328063965,99.0,0.0,0.0
2024-12-09 01:00:00+00:00,6.5435004234313965,100.0,0.0,0.0
2024-12-09 02:00:00+00:00,6.2935004234313965,100.0,0.0,0.0
2024-12-09 03:00:00+00:00,5.5435004234313965,100.0,0.0,0.0
2024-12-09 04:00:00+00:00,5.44350004196167,100.0,0.0,0.0
2024-12-09 05:00:00+00:00,5.643500328063965,99.0,0.0,0.0
2024-12-09 06:00:00+00:00,5.893500328063965,100.0,0.0,0.0
2024-12-09 07:00:00+00:00,5.993500232696533,100.0,0.0,0.0
2024-12-09 08:00:00+00:00,5.2935004234313965,100.0,1.0,0.0
2024-12-09 09:00:00+00:00,5.19350004196167,98.0,1.0,3.25
2024-12-09 10:00:00+00:00,5.393500328063965,100.0,1.0,13.5
2024-12-09 11:00:00+00:00,5.493500232696533,100.0,1.0,4.0
2024-12-09 12:00:00+00:00,6.143500328063965,100.0,1.0,8.5
2024-12-09 13:00:00+00:00,6.19350004196167,100.0,1.0,2.0
2024-12-09 14:00:00+00:00,6.393500328063965,100.0,1.0,4.5
2024-12-09 15:00:00+00:00,6.393500328063965,99.0,1.0,3.0
2024-12-09 16:00:00+00:00,6.0435004234313965,98.0,0.0,0.0
2024-12-09 17:00:00+00:00,5.493500232696533,100.0,0.0,0.0
2024-12-09 18:00:00+00:00,5.19350004196167,93.0,0.0,0.0
2024-12-09 19:00:00+00:00,4.993500232696533,86.0,0.0,0.0
2024-12-09 20:00:00+00:00,4.743500232696533,90.0,0.0,0.0
2024-12-09 21:00:00+00:00,5.2935004234313965,100.0,0.0,0.0
2024-12-09 22:00:00+00:00,5.44350004196167,99.0,0.0,0.0
2024-12-09 23:00:00+00:00,5.243500232696533,100.0,0.0,0.0
2024-12-10 00:00:00+00:00,5.19350004196167,100.0,0.0,0.0
2024-12-10 01:00:00+00:00,4.993500232696533,100.0,0.0,0.0
2024-12-10 02:00:00+00:00,4.643500328063965,100.0,0.0,0.0
2024-12-10 03:00:00+00:00,4.69350004196167,100.0,0.0,0.0
2024-12-10 04:00:00+00:00,4.5435004234313965,100.0,0.0,0.0
2024-12-10 05:00:00+00:00,4.69350004196167,100.0,0.0,0.0
2024-12-10 06:00:00+00:00,5.093500137329102,100.0,0.0,0.0
2024-12-10 07:00:00+00:00,5.143500328063965,100.0,0.0,0.0
2024-12-10 08:00:00+00:00,5.2935004234313965,100.0,1.0,0.0
2024-12-10 09:00:00+00:00,5.393500328063965,100.0,1.0,0.0
2024-12-10 10:00:00+00:00,5.643500328063965,100.0,1.0,0.25
2024-12-10 11:00:00+00:00,5.893500328063965,100.0,1.0,1.0
2024-12-10 12:00:00+00:00,6.493500232696533,97.0,1.0,3.0
2024-12-10 13:00:00+00:00,6.393500328063965,100.0,1.0,7.5
2024-12-10 14:00:00+00:00,6.343500137329102,100.0,1.0,0.75
2024-12-10 15:00:00+00:00,6.343500137329102,100.0,1.0,1.25
2024-12-10 16:00:00+00:00,5.993500232696533,100.0,0.0,0.0
2024-12-10 17:00:00+00:00,5.743500232696533,100.0,0.0,0.0
2024-12-10 18:00:00+00:00,5.7935004234313965,100.0,0.0,0.0
2024-12-10 19:00:00+00:00,5.743500232696533,100.0,0.0,0.0
2024-12-10 20:00:00+00:00,5.69350004196167,94.0,0.0,0.0
2024-12-10 21:00:00+00:00,5.643500328063965,100.0,0.0,0.0
2024-12-10 22:00:00+00:00,5.5435004234313965,100.0,0.0,0.0
2024-12-10 23:00:00+00:00,5.393500328063965,100.0,0.0,0.0
2024-12-11 00:00:00+00:00,5.243500232696533,100.0,0.0,0.0
2024-12-11 01:00:00+00:00,5.093500137329102,100.0,0.0,0.0
2024-12-11 02:00:00+00:00,5.0435004234313965,100.0,0.0,0.0
2024-12-11 03:00:00+00:00,5.143500328063965,100.0,0.0,0.0
2024-12-11 04:00:00+00:00,5.093500137329102,100.0,0.0,0.0
2024-12-11 05:00:00+00:00,5.143500328063965,100.0,0.0,0.0
2024-12-11 06:00:00+00:00,5.143500328063965,100.0,0.0,0.0
2024-12-11 07:00:00+00:00,5.093500137329102,100.0,0.0,0.0
2024-12-11 08:00:00+00:00,5.0435004234313965,100.0,1.0,0.0
2024-12-11 09:00:00+00:00,5.093500137329102,100.0,1.0,0.25
2024-12-11 10:00:00+00:00,5.343500137329102,100.0,1.0,2.5
