temperature,date
4.5,2025-01-21 20:12:47.168591+00:00
2.7,2025-01-21 20:57:47.185204+00:00
4.4,2025-01-21 21:12:47.167687+00:00
4.0,2025-01-21 22:12:47.168503+00:00
4.2,2025-01-21 23:12:47.170312+00:00
3.5,2025-01-21 23:57:47.174981+00:00
3.6,2025-01-22 00:12:47.175278+00:00
3.5,2025-01-22 01:12:47.168319+00:00
3.2,2025-01-22 02:12:47.175167+00:00
3.1,2025-01-22 03:12:47.180248+00:00
4.1,2025-01-22 04:12:47.180454+00:00
4.7,2025-01-22 05:12:47.168893+00:00
4.5,2025-01-22 05:57:47.213086+00:00
4.6,2025-01-22 06:12:47.177485+00:00
5.5,2025-01-22 07:12:47.219307+00:00
5.1,2025-01-22 07:57:47.186856+00:00
5.7,2025-01-22 08:12:47.167175+00:00
5.6,2025-01-22 08:57:47.185297+00:00
5.5,2025-01-22 09:12:47.185993+00:00
6.0,2025-01-22 10:12:47.179533+00:00
6.6,2025-01-22 11:12:47.213751+00:00
7.0,2025-01-22 12:12:47.171989+00:00
8.2,2025-01-22 12:57:47.175208+00:00
6.9,2025-01-22 13:12:47.170638+00:00
8.9,2025-01-22 13:57:47.173157+00:00
7.1,2025-01-22 14:12:47.168789+00:00
7.2,2025-01-22 15:12:47.188626+00:00
7.6,2025-01-22 16:12:47.185685+00:00
8.9,2025-01-22 16:57:48.174672+00:00
7.9,2025-01-22 17:12:48.171748+00:00
8.4,2025-01-22 18:12:48.169823+00:00
8.1,2025-01-22 19:12:48.167707+00:00
7.7,2025-01-22 20:12:48.177315+00:00
6.7,2025-01-22 21:12:48.175622+00:00
7.1,2025-01-22 21:57:48.174883+00:00
5.9,2025-01-22 22:12:48.167217+00:00
5.6,2025-01-22 23:12:48.167589+00:00
5.9,2025-01-22 23:57:48.178634+00:00
5.7,2025-01-23 00:12:48.251371+00:00
5.6,2025-01-23 01:12:48.166671+00:00
5.5,2025-01-23 03:12:48.178616+00:00
5.2,2025-01-23 04:12:48.173622+00:00
5.0,2025-01-23 05:12:48.170263+00:00
5.2,2025-01-23 06:12:48.168034+00:00
5.5,2025-01-23 07:12:48.169498+00:00
4.4,2025-01-23 08:12:48.169159+00:00
5.2,2025-01-23 08:57:48.173470+00:00
4.5,2025-01-23 09:12:48.173137+00:00
5.6,2025-01-23 09:57:48.166429+00:00
4.6,2025-01-23 10:12:48.167957+00:00
6.9,2025-01-23 10:57:48.167539+00:00
4.9,2025-01-23 11:12:48.174360+00:00
7.1,2025-01-23 11:57:48.168644+00:00
5.7,2025-01-23 12:12:48.168823+00:00
6.1,2025-01-23 13:12:48.169291+00:00
6.6,2025-01-23 13:57:48.174993+00:00
6.9,2025-01-23 14:12:48.168909+00:00
7.2,2025-01-23 15:12:48.166198+00:00
7.1,2025-01-23 16:12:48.167329+00:00
7.7,2025-01-23 17:12:48.166871+00:00
8.1,2025-01-23 18:12:48.170964+00:00
7.6,2025-01-23 18:57:48.168087+00:00
8.6,2025-01-23 19:12:48.171986+00:00
8.1,2025-01-23 19:57:48.171398+00:00
8.4,2025-01-23 20:12:48.166351+00:00
8.5,2025-01-23 21:12:48.174767+00:00
8.7,2025-01-23 23:12:48.170776+00:00
8.6,2025-01-24 01:12:48.188755+00:00
8.4,2025-01-24 02:12:48.168736+00:00
8.2,2025-01-24 03:12:48.169091+00:00
8.1,2025-01-24 03:57:48.173549+00:00
7.9,2025-01-24 04:12:48.168598+00:00
8.1,2025-01-24 04:57:48.174862+00:00
7.5,2025-01-24 05:12:49.224931+00:00
8.0,2025-01-24 06:12:49.171826+00:00
7.7,2025-01-24 07:12:49.171588+00:00
7.2,2025-01-24 08:12:49.218834+00:00
8.2,2025-01-24 08:57:49.169900+00:00
7.6,2025-01-24 09:12:49.169229+00:00
8.1,2025-01-24 10:12:49.171165+00:00
9.0,2025-01-24 10:57:49.172218+00:00
8.9,2025-01-24 11:12:49.168536+00:00
10.0,2025-01-24 11:57:49.169940+00:00
9.6,2025-01-24 12:12:49.168859+00:00
10.1,2025-01-24 13:12:49.169543+00:00
10.7,2025-01-24 14:12:49.171874+00:00
10.9,2025-01-24 15:12:49.170819+00:00
10.6,2025-01-24 16:12:49.175339+00:00
11.2,2025-01-24 17:12:49.168082+00:00
12.1,2025-01-24 17:57:49.170209+00:00
11.6,2025-01-24 18:12:49.176079+00:00
11.9,2025-01-24 19:12:49.169226+00:00
12.0,2025-01-24 20:12:49.172593+00:00
13.1,2025-01-24 20:57:49.171099+00:00
12.0,2025-01-24 21:12:49.177768+00:00
11.7,2025-01-24 22:12:49.168055+00:00
11.5,2025-01-24 23:12:49.167492+00:00
11.1,2025-01-25 00:12:49.168889+00:00
10.9,2025-01-25 01:12:49.167314+00:00
11.6,2025-01-25 02:12:49.170864+00:00
11.7,2025-01-25 03:57:49.175774+00:00
11.6,2025-01-25 04:12:49.170086+00:00
9.4,2025-01-25 07:12:49.173547+00:00
11.9,2025-01-25 07:57:49.176934+00:00
9.1,2025-01-25 08:12:49.171422+00:00
9.2,2025-01-25 09:12:49.169868+00:00
9.5,2025-01-25 10:12:49.181350+00:00
9.2,2025-01-25 10:57:49.170254+00:00
9.7,2025-01-25 11:12:49.167725+00:00
10.6,2025-01-25 12:12:49.182239+00:00
10.5,2025-01-25 14:12:49.178130+00:00
10.1,2025-01-25 15:12:49.168942+00:00
9.6,2025-01-25 16:12:49.176266+00:00
10.1,2025-01-25 17:12:49.181974+00:00
8.6,2025-01-25 17:57:49.179271+00:00
9.0,2025-01-25 18:12:49.167833+00:00
8.6,2025-01-25 19:12:49.167738+00:00
7.7,2025-01-25 20:12:49.178184+00:00
7.4,2025-01-25 21:12:49.170737+00:00
8.1,2025-01-25 22:12:49.167479+00:00
5.0,2025-01-25 23:57:49.168187+00:00
6.6,2025-01-26 00:12:49.174959+00:00
4.1,2025-01-26 01:12:49.170323+00:00
3.7,2025-01-26 02:12:49.175572+00:00
4.1,2025-01-26 03:12:49.174197+00:00
3.9,2025-01-26 06:12:49.169715+00:00
3.6,2025-01-26 07:12:49.168167+00:00
3.2,2025-01-26 08:12:49.171236+00:00
3.7,2025-01-26 09:12:49.174640+00:00
4.5,2025-01-26 10:12:49.170336+00:00
5.5,2025-01-26 11:12:49.168392+00:00
4.2,2025-01-26 11:57:49.232547+00:00
6.7,2025-01-26 12:12:49.169169+00:00
7.0,2025-01-26 13:12:49.171582+00:00
7.7,2025-01-26 14:12:49.167756+00:00
7.9,2025-01-26 15:12:49.170423+00:00
6.6,2025-01-26 15:57:49.169331+00:00
8.6,2025-01-26 16:12:49.167699+00:00
7.4,2025-01-26 16:57:49.172865+00:00
9.6,2025-01-26 17:12:49.169721+00:00
8.6,2025-01-26 17:57:49.176536+00:00
9.9,2025-01-26 18:12:49.174767+00:00
9.5,2025-01-26 18:57:49.175085+00:00
9.7,2025-01-26 19:12:49.177591+00:00
10.1,2025-01-26 20:12:49.168080+00:00
10.6,2025-01-26 20:57:49.172419+00:00
9.7,2025-01-26 21:12:49.172075+00:00
9.5,2025-01-26 22:12:49.183424+00:00
9.9,2025-01-26 22:57:49.169548+00:00
9.1,2025-01-26 23:12:49.170586+00:00
9.7,2025-01-27 00:12:49.172885+00:00
10.7,2025-01-27 01:12:49.173642+00:00
11.5,2025-01-27 02:12:49.170385+00:00
11.9,2025-01-27 03:12:49.168913+00:00
11.7,2025-01-27 04:12:49.170129+00:00
11.1,2025-01-27 05:12:49.188320+00:00
11.0,2025-01-27 05:57:49.187165+00:00
10.5,2025-01-27 06:12:49.168723+00:00
9.9,2025-01-27 07:12:49.169348+00:00
10.1,2025-01-27 08:05:31.165297+00:00
10.2,2025-01-27 09:05:31.166623+00:00
10.6,2025-01-27 10:05:31.166835+00:00
11.1,2025-01-27 11:05:31.168545+00:00
11.4,2025-01-27 12:05:31.164891+00:00
11.2,2025-01-27 13:05:31.163635+00:00
11.7,2025-01-27 14:05:31.164577+00:00
11.5,2025-01-27 15:05:31.163696+00:00
10.6,2025-01-27 16:05:31.165621+00:00
9.9,2025-01-27 17:05:31.164318+00:00
10.1,2025-01-27 18:05:31.164817+00:00
10.0,2025-01-27 19:05:31.172619+00:00
9.6,2025-01-27 20:05:31.164125+00:00
9.5,2025-01-27 21:05:31.164918+00:00
9.1,2025-01-27 22:05:31.168693+00:00
8.9,2025-01-27 23:05:31.173080+00:00
8.7,2025-01-28 00:05:31.170955+00:00
8.5,2025-01-28 01:05:33.165452+00:00
7.9,2025-01-28 02:05:33.175313+00:00
7.6,2025-01-28 05:05:33.168150+00:00
8.1,2025-01-28 06:05:33.177091+00:00
8.4,2025-01-28 07:05:33.169677+00:00
8.2,2025-01-28 08:05:33.173073+00:00
8.6,2025-01-28 10:05:33.172667+00:00
9.4,2025-01-28 12:05:33.170478+00:00
9.9,2025-01-28 13:05:33.172553+00:00
10.6,2025-01-28 14:05:33.164715+00:00
11.2,2025-01-28 15:05:33.313138+00:00
10.5,2025-01-28 16:05:34.171500+00:00
9.7,2025-01-28 17:05:34.227240+00:00
10.1,2025-01-28 18:05:34.173719+00:00
10.0,2025-01-28 19:05:34.164963+00:00
9.6,2025-01-28 20:05:34.169935+00:00
9.5,2025-01-28 21:05:34.171256+00:00
9.2,2025-01-28 22:05:34.165602+00:00
9.1,2025-01-29 00:05:34.169011+00:00
9.0,2025-01-29 01:05:38.183163+00:00
8.6,2025-01-29 02:05:38.165630+00:00
8.9,2025-01-29 03:05:38.177412+00:00
8.4,2025-01-29 04:05:38.166153+00:00
8.1,2025-01-29 05:05:38.164883+00:00
8.0,2025-01-29 06:05:38.172911+00:00
7.4,2025-01-29 07:05:38.165346+00:00
7.0,2025-01-29 08:05:38.172268+00:00
7.1,2025-01-29 10:05:38.223843+00:00
8,2025-01-29 11:05:38.165795+00:00
8.1,2025-01-29 12:05:38.176403+00:00
8.9,2025-01-29 13:05:38.169947+00:00
9.1,2025-01-29 14:05:38.171556+00:00
8.9,2025-01-29 15:05:38.171438+00:00
8.6,2025-01-29 16:05:38.170495+00:00
9.1,2025-01-29 17:05:38.342811+00:00
8.9,2025-01-29 18:05:38.164347+00:00
9,2025-01-29 19:05:38.165365+00:00
8.6,2025-01-29 20:05:38.166330+00:00
8.4,2025-01-29 22:05:38.165068+00:00
8.5,2025-01-29 23:05:38.164713+00:00
8.1,2025-01-30 00:05:38.165164+00:00
7.9,2025-01-30 02:05:40.166104+00:00
7.7,2025-01-30 03:05:40.172270+00:00
7.6,2025-01-30 04:05:40.165642+00:00
7.5,2025-01-30 05:05:40.174894+00:00
7.1,2025-01-30 06:05:40.165995+00:00
8.5,2025-01-30 07:05:40.177971+00:00
8.4,2025-01-30 08:05:41.171182+00:00
8.5,2025-01-30 10:05:41.165224+00:00
8.4,2025-01-30 11:05:41.169830+00:00
7.9,2025-01-30 12:05:41.169436+00:00
7.4,2025-01-30 13:05:41.165879+00:00
